DateTime,AddedIPs,RemovedIPs
1539490336,11,16
1539492270,21,7
1539494191,73,17
1539496095,10,11
1539498030,21,31
1539499948,14,11
1539501856,19,23
1539503908,13,22
1539505940,20,19
1539507870,15,27
1539509772,12,30
1539511696,9,1535
1539513617,49,35
1539515539,593,0
1539517466,14,16
1539519387,36,28
1539521294,15,25
1539523218,23,29
1539525132,20,33
1539527056,16,21
1539528980,16,30
1539530891,14,27
1539532831,27,30
1539534741,19,13
1539536669,21,26
1539538572,18,18
1539540496,15,12
1539542417,20,30
1539544342,12,26
1539546257,24,24
1539548196,15,40
1539550099,18,31
1539552018,27,29
1539553933,23,28
1539555855,24,23
1539557784,17,33
1539559695,543,0
1539561654,17,25
1539563564,12,15
1539565477,15,26
1539567395,12,32
1539569313,7,27
1539571222,15,19
1539573153,7,25
1539575055,11,24
1539577002,25,26
1539578916,14,17
1539580838,17,22
1539582743,17,8
1539584667,22,13
1539586572,17,33
1539588507,15,25
1539590455,24,35
1539592581,29,30
1539594523,27,23
1539596426,70,40
1539598355,27,1012
1539600255,23,39
1539602197,442,0
1539604113,36,13
1539606043,28,16
1539607945,21,19
1539609868,27,16
1539611778,35,21
1539613698,26,24
1539615651,31,16
1539617545,18,16
1539619739,22,22
1539621614,34,27
1539623553,33,14
1539625468,16,17
1539627387,26,11
1539629552,16,13
1539631469,15,21
1539633371,46,18
1539635303,73,16
1539637464,55,18
1539639384,47,15
1539641315,33,14
1539643213,12,42
1539645141,379,0
1539647060,28,13
1539648985,61,14
1539650894,21,17
1539652823,40,18
1539654738,26,18
1539656665,16,17
1539658585,25,17
1539660489,22,11
1539662434,28,21
1539664338,33,19
1539666258,28,14
1539668185,26,16
1539670096,40,14
1539672016,17,11
1539673937,16,16
1539675857,21,14
1539677779,20,22
1539679693,21,17
1539681630,13,10
1539683553,31,17
1539685474,23,925
1539687375,44,28
1539689290,459,1
1539691265,33,21
1539693135,30,13
1539695055,30,20
1539696981,30,9
1539698911,27,9
1539700827,23,15
1539703009,30,12
1539704908,17,11
1539707308,34,27
1539709234,27,21
1539711136,21,15
1539713323,23,18
1539715226,42,19
1539717151,41,15
1539719053,63,22
1539720992,84,24
1539722909,32,28
1539725054,26,27
1539727005,19,28
1539729139,11,30
1539731067,427,2
1539732997,37,11
1539734921,32,17
1539736832,18,17
1539738746,15,14
1539740667,15,4
1539742598,12,11
1539744509,21,11
1539746438,15,9
1539748391,19,10
1539750258,15,20
1539752172,33,20
1539754109,34,12
1539756032,38,16
1539757976,47,18
1539759871,23,13
1539761785,26,23
1539763723,16,21
1539765617,23,27
1539767535,19,28
1539769465,18,21
1539771380,47,1309
1539773555,45,39
1539775464,643,0
1539777373,36,43
1539779305,19,42
1539781236,23,38
1539783139,25,28
1539785075,24,28
1539786995,29,26
1539788919,22,14
1539791060,34,32
1539793000,53,42
1539794893,24,26
1539796819,30,23
1539798751,15,19
1539800668,28,30
1539802574,20,15
1539804508,31,20
1539806438,29,24
1539808356,16,17
1539810514,24,25
1539812428,26,27
1539814342,16,27
1539816261,33,25
1539818189,574,0
1539820100,17,29
1539822018,15,51
1539823971,11,28
1539825854,11,23
1539827789,18,32
1539829935,6,23
1539831860,14,13
1539833796,24,30
1539835718,10,28
1539837626,14,27
1539839556,23,25
1539841700,33,24
1539843636,39,29
1539845541,26,11
1539847474,32,16
1539849373,24,20
1539851310,30,21
1539853399,39,23
1539855618,27,30
1539857541,21,1360
1539859464,14,35
1539861385,595,1
1539863293,31,32
1539865229,30,26
1539867143,75,20
1539869054,47,14
1539870983,53,11
1539872894,16,14
1539874848,39,26
1539876738,25,12
1539878668,31,26
1539880571,23,28
1539882760,22,40
1539884655,24,32
1539886603,20,39
1539888516,23,27
1539890432,30,24
1539892341,24,21
1539894271,12,27
1539896200,21,20
1539898097,15,21
1539900039,18,41
1539901957,11,37
1539903876,567,1
1539906045,44,42
1539908186,32,28
1539910109,23,14
1539912010,13,12
1539913945,13,10
1539915858,6,14
1539917805,24,25
1539919693,15,12
1539921678,33,26
1539923540,34,21
