DateTime,AddedIPs,RemovedIPs
1512749786,99,99
1512838340,72,72
1512867636,1,1
1512926414,54,54
1512970834,1,1
1513000093,1,1
1513015246,86,86
1513103560,84,84
1513118428,1,1
1513133056,1,1
1513177000,100,100
1513206265,1,1
1513220897,1,1
1513265319,61,61
1513367819,89,89
1513441233,70,70
1513529053,80,80
1513543945,1,1
1513617399,81,81
1513705959,158,158
1513780596,77,77
1513825019,1,1
1513839621,1,1
1513854512,1,1
1513869392,82,82
1513899160,1,1
1513957715,82,82
1514046284,62,62
1514060904,1,1
1514075553,1,1
1514105315,1,1
1514135068,80,80
1514208994,1,1
1514223629,82,82
1514311720,68,68
1514340992,2,2
1514370520,1,1
1514385152,60,60
1514399803,1,1
1514429051,1,1
1514443706,1,1
1514473456,64,64
1514561548,72,72
1514634986,1,1
1514649874,87,87
1514738431,94,94
1514826515,67,67
1514914576,74,74
1515003388,72,72
1515033640,1,1
1515077788,48,48
1515166587,65,65
1515241003,1,1
1515255628,43,43
1515344426,47,47
1515433224,52,52
1515522034,79,79
1515596195,61,61
1515684274,78,78
1515772829,47,47
1515861165,55,55
1515935067,1,1
1515949713,50,50
1515964602,1,1
1515979222,1,1
1516037799,50,50
1516125872,59,59
1516199557,59,59
1516303475,95,95
1516376897,70,70
1516465217,92,92
1516553305,102,102
1516641387,77,77
1516730920,68,68
1516760409,1,1
1516804345,102,102
1516818968,2,2
1516892438,65,65
1516980969,60,60
1517010270,1,1
1517069451,47,47
1517157608,59,59
1517246183,59,59
1517334263,94,94
1517422353,49,49
1517480909,1,1
1517495549,58,58
1517554106,1,1
1517583367,56,56
1517671935,69,69
1517760516,44,44
1517775381,1,1
1517848835,40,40
1517878092,1,1
1517922523,1,1
1517937395,61,61
1518025707,80,80
1518114254,52,52
1518143787,1,1
1518187949,32,32
1518276029,44,44
1518305963,1,1
1518320671,2,2
1518365057,62,62
1518438746,1,1
1518453620,46,46
1518542193,39,39
1518623304,70,70
1518719314,42,42
1518792990,59,59
1518807857,1,1
1518882516,52,52
1518897385,1,1
1518971061,67,67
1519052419,62,62
1519140494,30,30
1519155136,1,1
1519229065,31,31
1519317635,53,53
1519406186,106,106
1519494267,86,86
1519582813,64,64
1519612346,1,1
1519656738,121,121
1519715792,1,1
1519745293,58,58
1519834117,49,49
1519914979,52,52
1519937054,1,1
1520010585,71,71
1520040012,1,1
1520084186,1,1
1520106510,53,53
1520187372,44,44
1520268748,42,42
1520283380,1,1
1520298019,1,1
1520357298,41,41
1520445378,45,45
1520519316,1,1
1520533936,41,41
1520556019,1,1
1520585308,1,1
1520614831,48,48
1520703628,53,53
1520776822,57,57
1520791458,1,1
1520835619,1,1
1520865146,47,47
1520953222,42,42
1521026892,1,1
1521041535,28,28
1521129633,40,40
1521217941,39,39
1521262101,1,1
1521306259,39,39
1521394342,91,91
1521408976,1,1
1521438254,1,1
1521460340,1,1
1521474974,62,62
1521504500,1,1
1521555866,186,186
1521585387,1,1
1521614660,1,1
1521643950,41,41
1521732488,44,44
1521820595,67,67
1521908665,45,45
1521997235,60,60
1522092748,57,57
1522166670,63,63
1522225951,1,1
1522241067,1,1
1522255701,50,50
1522299853,1,1
1522314498,1,1
1522343783,59,59
1522417928,37,37
1522506742,499,499
1522594849,499,499
1522609736,1,1
1522638971,1,1
1522668255,1,1
1522683141,87,87
1522697790,1,1
1522772203,43,43
1522860738,58,58
1522935860,52,52
1523024655,22,22
1523113218,55,55
1523202257,55,55
1523231561,1,1
1523290093,44,44
1523378659,35,35
1523422578,1,1
1523466740,45,45
1523540183,96,96
1523628495,69,69
1523717054,73,73
1523731946,1,1
1523805379,132,132
1523893707,53,53
1523937862,494,494
1524114498,0,0
1524769715,497,497
1524828998,1,1
1524843877,70,70
1524932419,119,119
1525020998,65,65
1525095626,78,78
1525139780,1,1
1525906335,488,488
1525965614,46,46
1526053691,59,59
1526083253,1,1
1526097867,1,1
1526141949,53,53
1526230092,41,41
1526305001,117,117
1526328250,1,1
1526401952,49,49
1526476581,1,1
1526491222,51,51
1526506099,1,1
1526564906,55,55
1526653221,60,60
1526741789,81,81
1526814980,1,1
1526829624,95,95
1526918167,108,108
1527006985,68,68
1527095772,59,59
1527154336,1,1
1527169478,180,180
1527257794,127,127
1527287074,0,0
1527302699,0,0
1527318076,0,0
1527332698,0,0
1527349022,155,155
1527364868,0,0
1527380461,0,0
1527395586,0,0
1527439468,175,175
1527483618,1,1
1527527544,142,142
1527571453,1,1
1527600970,85,85
1527645133,1,1
1527689302,104,104
1527777144,72,72
1527865213,70,70
1527909129,0,0
1527923860,0,0
1527938501,0,0
1527953132,98,98
1527967736,0,0
1527982414,0,0
1527997960,0,0
1528041860,96,96
1528129700,127,127
1528217544,77,77
1528305628,83,83
1528322797,1,1
1528388890,82,82
1528476742,104,104
1528550181,1,1
1528564817,76,76
1528638250,119,119
1528652895,1,1
1528696819,1,1
1528726088,109,109
1528815392,67,67
1528830254,1,1
1528903463,127,127
1528992767,60,60
1529080810,51,51
1529168899,71,71
1529242088,1,1
1529256743,81,81
1529329934,50,50
1529418014,62,62
1529506093,91,91
1529580735,2,2
1529595618,55,55
1529683457,54,54
1529698102,2,2
1529771539,59,59
1529860105,33,33
1529933779,48,48
1529948416,1,1
1530021621,51,51
1530036261,1,1
1530109690,50,50
1530198029,50,50
1530256570,1,1
1530286836,29,29
1530301455,1,1
1530374896,46,46
1530419291,1,1
1530463209,48,48
1530522328,1,1
1530551531,63,63
1530624744,54,54
1530713554,69,69
1530801609,51,51
1530889694,45,45
1530978008,59,59
1531066410,43,43
1531154650,51,51
1531243468,186,186
1531316902,65,65
1531346443,1,1
1531375694,1,1
1531405231,43,43
1531493313,34,34
1531581611,91,91
1531670441,33,33
1531729224,1,1
1531758742,51,51
1531847067,35,35
1531935143,47,47
1532008843,41,41
1532097382,34,34
1532170573,1,1
1532185222,44,44
1532214508,1,1
1532258655,1,1
1532273296,40,40
1532287952,1,1
1532361868,48,48
1532449955,55,55
1532538266,42,42
1532553146,1,1
1532582434,1,1
