DateTime,Entries,UniqueIPs
1538658305,1221,1221
1538661904,1215,1215
1538665500,1216,1216
1538669108,1214,1214
1538672725,1214,1214
1538676306,1217,1217
1538679905,1207,1207
1538683505,1203,1203
1538687116,1200,1200
1538690713,1179,1179
1538694322,1181,1181
1538697902,1178,1178
1538701505,1177,1177
1538705104,1174,1174
1538708714,1170,1170
1538712315,1170,1170
1538715907,1168,1168
1538719510,1170,1170
1538723107,1160,1160
1538726710,1155,1155
1538730310,1158,1158
1538733905,1154,1154
1538737517,1154,1154
1538741109,1152,1152
1538744709,1149,1149
1538748303,1146,1146
1538751912,1147,1147
1538755522,1138,1138
1538759115,1133,1133
1538762714,1133,1133
1538766307,1135,1135
1538769912,1133,1133
1538773507,1133,1133
1538777099,1131,1131
1538780702,1130,1130
1538784305,1126,1126
1538787908,1125,1125
1538791502,1126,1126
1538795120,1123,1123
1538798705,1122,1122
1538802313,1106,1106
1538805900,1099,1099
1538809501,1095,1095
1538813099,1079,1079
1538816709,1082,1082
1538820314,1084,1084
1538823911,1078,1078
1538827508,1082,1082
1538831109,1078,1078
1538834719,1083,1083
1538838314,1087,1087
1538841912,1087,1087
1538845507,1085,1085
1538849100,1084,1084
1538852707,1082,1082
1538856307,1081,1081
1538859901,1079,1079
1538863498,1084,1084
1538867104,1082,1082
1538870698,1079,1079
1538874313,1076,1076
1538877909,1073,1073
1538881501,1069,1069
1538885101,1070,1070
1538888709,1065,1065
1538892313,1061,1061
1538895911,1062,1062
1538899502,1064,1064
1538903102,1060,1060
1538906709,1057,1057
1538910301,1052,1052
1538913907,1048,1048
1538917496,1051,1051
1538921111,1049,1049
1538928299,1056,1056
1538931905,1055,1055
1538935513,1056,1056
1538939106,1058,1058
1538942705,1055,1055
1538946305,1048,1048
1538949908,1046,1046
1538953514,1045,1045
1538957105,1041,1041
1538960695,1041,1041
1538964309,1040,1040
1538967905,1039,1039
1538971506,1035,1035
1538975099,1034,1034
1538978710,1036,1036
1538982303,1036,1036
1538985904,1041,1041
1538989520,1044,1044
1538993113,1047,1047
1538996706,1052,1052
1539000312,1047,1047
1539003908,1047,1047
1539007506,1043,1043
1539011096,1047,1047
1539014712,1046,1046
1539018302,1049,1049
1539021907,1047,1047
1539025514,1046,1046
1539029100,1041,1041
1539032707,1040,1040
1539036305,1039,1039
1539039902,1036,1036
1539043500,1046,1046
1539047104,1044,1044
1539050763,1043,1043
1539054308,1039,1039
1539057900,1040,1040
1539061501,1042,1042
1539065102,1034,1034
1539068698,1032,1032
1539072292,1025,1025
1539075895,1022,1022
1539079501,1017,1017
1539083095,1007,1007
1539086697,999,999
1539090295,994,994
1539093896,985,985
